"Jahr","Monat","Gemeinde","Betriebe","Zimmer","Betten","Ankünfte","Logiernächte","Zimmernächte","Zimmerauslastung in %","Bettenauslastung in %"
"2025","April","Bad Ragaz",12,501,1013,4225,11510,7671,53,40
"2025","April","Flums",4,84,164,213,410,284,20,14
"2025","April","Quarten",6,137,370,1298,2694,1412,36,25
"2025","April","Walenstadt",3,46,85,311,553,368,27,22
"2025","April","Amden",8,105,230,615,939,555,24,18
"2025","April","Rapperswil-Jona",6,195,364,1486,2761,2605,45,25
"2025","April","Eschenbach (SG)",3,17,32,105,165,107,21,17
"2025","April","Wildhaus-Alt St. Johann",17,385,814,1591,3894,2621,26,19
"2025","April","Neckertal",8,125,231,600,1380,846,26,23
"2025","April","Uzwil",7,153,253,1087,3411,2554,56,45
"2025","April","Wil (SG)",5,129,253,1648,3378,2686,69,45
"2025","April","Vaz/Obervaz",10,611,1252,1957,3761,2071,17,15
"2025","April","Surses",10,194,446,657,1433,1045,22,13
"2025","April","Poschiavo",21,329,688,1943,3447,2116,21,17
"2025","April","Laax",7,631,2355,3404,17932,7540,51,30
"2025","April","Vals",10,220,449,1648,2820,1573,30,27
"2025","April","Lumnezia",4,25,50,83,109,64,13,11
"2025","April","Ilanz/Glion",5,101,178,867,1626,1294,43,31
"2025","April","Rheinwald",4,49,110,36,48,30,2,1
"2025","April","Flims",15,567,1258,2018,4827,2950,25,18
"2025","April","Zernez",6,200,413,599,927,562,10,8
"2025","April","Samnaun",29,617,1292,4767,15396,8438,47,41
"2025","April","Scuol",20,596,1307,2609,6778,3815,30,23
"2025","April","Celerina/Schlarigna",7,400,788,2202,4514,2814,23,19
"2025","April","Pontresina",15,693,1417,3058,5934,3720,25,19
"2025","April","Samedan",8,157,400,1085,1761,1060,23,15
"2025","April","St. Moritz",23,1433,2792,14758,25675,13684,34,32
"2025","April","Bregaglia",9,214,502,506,944,568,12,8
"2025","April","Val Müstair",10,135,295,435,1169,714,23,17
"2025","April","Davos",42,2481,4831,10016,27323,16146,31,27
"2025","April","Klosters",16,470,1004,1373,4135,2462,30,23
"2025","April","Chur",17,568,1090,11391,17983,11440,67,55
"2025","April","Arosa",34,1408,2904,3140,9244,4892,20,18
"2025","April","Maienfeld",5,124,242,1530,2592,1783,48,36
"2025","April","Breil/Brigels",9,188,407,418,1071,639,14,11
"2025","April","Tujetsch",6,90,308,291,688,352,16,10
"2025","April","Aarau",4,133,214,1237,2543,2104,53,40
"2025","April","Baden",9,467,814,3994,9239,7383,53,38
"2025","April","Lenzburg",3,113,189,1578,2955,2363,70,52
"2025","April","Rheinfelden",5,111,175,1159,2964,1984,60,56
"2025","April","Zofingen",3,97,160,1080,2326,1749,60,48
"2025","April","Arbon",7,169,337,1911,3273,2326,46,32
"2025","April","Frauenfeld",5,164,317,1382,3484,2826,57,37
"2025","April","Kreuzlingen",6,150,295,1937,3430,2368,64,49
"2025","April","Bellinzona",16,405,840,4660,7190,4726,39,29
"2025","April","Ascona",35,1339,2669,13884,37612,20548,54,50
"2025","April","Locarno",30,896,1821,12786,27737,15286,58,52
"2025","April","Muralto",18,438,849,5825,13533,7603,58,53
"2025","April","Lugano",40,1651,3105,22534,43507,25394,52,47
"2025","April","Paradiso",9,518,1123,11199,18562,10037,65,55
"2025","April","Collina d'Oro",4,83,170,675,1490,723,29,29
"2025","April","Monteceneri",4,38,71,111,288,178,16,14
"2025","April","Chiasso",4,126,269,1502,2331,1791,47,29
"2025","April","Mendrisio",10,207,432,2473,4217,2913,48,33
"2025","April","Leysin",3,264,1080,3373,6838,2923,39,22
"2025","April","Ollon",8,362,826,572,1227,694,8,7
"2025","April","Ormont-Dessus",5,230,461,1000,2157,1426,21,16
"2025","April","Bullet",4,87,173,917,1989,1315,52,39
"2025","April","Lausanne",35,3164,5805,40365,79663,53039,56,46
"2025","April","Bourg-en-Lavaux",4,88,161,1718,2793,1943,74,58
"2025","April","Morges",6,213,472,3064,5264,3257,51,37
"2025","April","Nyon",7,306,642,2906,6762,5389,59,35
"2025","April","Château-d'Oex",5,101,191,576,1168,776,26,20
"2025","April","Le Chenit",6,137,294,1287,1755,1229,32,21
"2025","April","Montreux",19,1403,2583,17348,33570,19173,46,43
"2025","April","Vevey",11,398,653,3480,6585,4520,38,34
"2025","April","Blonay - Saint-Légier",3,150,304,2251,3195,2336,52,35
"2025","April","Yverdon-les-Bains",6,302,603,3210,5537,3910,43,31
"2025","April","Brig-Glis",13,509,1106,7672,16757,10285,67,51
"2025","April","Nendaz",7,159,313,1357,2206,1155,26,26
"2025","April","Orsières",11,144,356,682,802,478,12,8
"2025","April","Val de Bagnes",23,645,1412,3555,8900,4883,34,28
"2025","April","Goms",5,57,115,152,245,139,10,8
"2025","April","Evolène",11,168,356,1064,1572,860,22,19
"2025","April","Leukerbad",24,732,1467,5721,11047,5971,31,29
"2025","April","Martigny",8,395,723,3171,5281,3914,33,24
"2025","April","Champéry",11,304,667,1218,2332,1424,19,15
"2025","April","Saint-Maurice",3,90,156,755,1497,1076,40,32
"2025","April","Sierre",4,126,248,629,1088,775,21,15
"2025","April","Anniviers",23,544,1381,3298,10686,5278,50,39
"2025","April","Crans-Montana",21,731,1534,4316,6952,4126,25,19
"2025","April","Sion",5,342,657,4303,5978,4055,40,30
"2025","April","Saas-Fee",29,775,1762,6740,17452,9323,45,37
"2025","April","Saas-Grund",10,226,477,746,2556,1548,27,21
"2025","April","Visp",4,132,259,2124,3591,2905,73,46
"2025","April","Zermatt",106,3631,7575,46482,116841,60567,65,60
"2025","April","La Grande Béroche",4,52,101,606,1045,741,48,34
"2025","April","La Chaux-de-Fonds",7,220,400,1397,2422,1843,28,20
"2025","April","Neuchâtel",16,583,1059,8043,13320,9140,52,42
"2025","April","Laténa",5,126,274,1286,2426,1598,42,30
"2025","April","Genève",89,6680,12115,80006,179145,125446,63,50
"2025","April","Lancy",3,334,699,4455,8433,5877,59,40
"2025","April","Meyrin",10,1939,3085,31209,51272,36977,64,55
"2025","April","Vernier",6,998,1670,14448,27160,18742,63,54
"2025","April","Delémont",9,222,439,1654,2797,2183,33,21
"2025","April","Saignelégier",7,98,212,1158,1727,1136,41,29
"2025","April","Porrentruy",10,87,168,941,1535,993,38,31
"2025","April","Clos du Doubs",6,59,133,627,1041,603,51,38
"2025","April","Moutier (JU)",...,...,...,...,...,...,...,...
"2025","Mai","Kloten",8,1477,2779,33323,46248,33786,74,54
"2025","Mai","Opfikon",11,2279,4775,53909,84934,53046,75,57
"2025","Mai","Dübendorf",5,172,273,2625,4548,3438,66,55
"2025","Mai","Uster",5,170,310,1656,4261,3105,59,44
"2025","Mai","Winterthur",18,750,1478,11649,21293,14669,63,47
"2025","Mai","Zürich",127,9524,18716,205761,374450,238682,81,65
"2025","Mai","Wädenswil",3,38,71,590,828,548,49,39
"2025","Mai","Horgen",5,169,295,2212,4303,2913,56,47
"2025","Mai","Langenthal",4,147,286,2027,3250,2511,55,37
"2025","Mai","Bern",42,2892,5580,57079,100379,64039,71,58
"2025","Mai","Köniz",5,65,149,921,1589,1261,63,34
"2025","Mai","Biel/Bienne",8,422,719,7777,11786,8240,63,53
"2025","Mai","Burgdorf",4,100,242,2550,3555,2035,66,47
"2025","Mai","Adelboden",17,658,1350,4448,8325,4623,37,32
"2025","Mai","Aeschi bei Spiez",6,98,192,1658,3870,2104,69,65
"2025","Mai","Kandersteg",15,347,694,4826,8912,5304,53,44
"2025","Mai","Reichenbach im Kandertal",8,162,399,1400,2924,1724,37,25
"2025","Mai","Beatenberg",12,334,782,5202,11703,6364,61,48
"2025","Mai","Brienz (BE)",12,292,616,6255,11466,6311,70,60
"2025","Mai","Grindelwald",45,1509,3268,31260,64723,32308,75,70
"2025","Mai","Interlaken",31,1778,3878,42718,89246,45495,83,74
"2025","Mai","Lauterbrunnen",39,1329,2884,19636,41792,22840,63,53
"2025","Mai","Matten bei Interlaken",6,203,405,2884,7177,4106,65,57
"2025","Mai","Unterseen",12,357,823,8775,19627,9379,85,77
"2025","Mai","Wilderswil",9,313,645,5348,11446,6441,66,57
"2025","Mai","Moutier (BE)",3,34,66,177,291,231,22,14
"2025","Mai","Diemtigen",6,85,214,285,565,327,16,11
"2025","Mai","Spiez",11,387,703,8106,15106,8729,73,69
"2025","Mai","Hasliberg",11,314,710,2632,4689,2545,36,29
"2025","Mai","Innertkirchen",9,166,355,1022,1483,808,23,20
"2025","Mai","Meiringen",11,314,699,5250,8131,4991,52,39
"2025","Mai","Lenk",13,368,728,2891,6107,3329,33,30
"2025","Mai","Saanen",23,828,1680,6996,13723,7598,40,37
"2025","Mai","Langnau im Emmental",4,47,92,879,1254,841,58,44
"2025","Mai","Schangnau",4,58,116,1191,1613,930,52,45
"2025","Mai","Sigriswil",8,268,506,3979,9039,5205,64,58
"2025","Mai","Thun",16,477,808,9517,17401,11282,76,70
"2025","Mai","Herzogenbuchsee",3,41,75,417,677,474,37,29
"2025","Mai","Emmen",3,250,342,1905,3550,2697,35,33
"2025","Mai","Kriens",5,286,610,7941,13733,6945,78,73
"2025","Mai","Luzern",58,3364,6692,84338,149407,81800,79,72
"2025","Mai","Meggen",3,34,68,853,1611,802,78,79
"2025","Mai","Vitznau",8,297,630,4992,9418,5474,59,48
"2025","Mai","Weggis",18,721,1327,9284,19713,12264,55,49
"2025","Mai","Sursee",5,139,240,2761,4523,3185,75,61
"2025","Mai","Andermatt",9,433,965,3454,5981,2881,24,23
"2025","Mai","Gurtnellen",5,43,133,458,490,311,25,13
"2025","Mai","Einsiedeln",6,205,452,3650,5635,3654,58,40
"2025","Mai","Feusisberg",5,216,421,3519,5485,3952,59,42
"2025","Mai","Freienbach",4,203,332,3665,5343,3621,58,52
"2025","Mai","Küssnacht (SZ)",6,145,266,2497,4327,2839,63,52
"2025","Mai","Ingenbohl",6,221,415,3352,6026,4002,59,48
"2025","Mai","Morschach",8,455,1237,9708,20672,8940,65,56
"2025","Mai","Schwyz",10,133,317,1186,2021,1205,31,23
"2025","Mai","Engelberg",26,955,1985,15257,30278,15336,55,52
"2025","Mai","Sachseln",9,273,511,3567,6255,3907,46,39
"2025","Mai","Sarnen",8,237,409,3126,6345,4481,61,50
"2025","Mai","Beckenried",5,93,199,2318,3913,2225,77,63
"2025","Mai","Emmetten",4,155,316,3062,5027,2933,63,53
"2025","Mai","Glarus Nord",11,306,701,3188,5755,3494,37,27
"2025","Mai","Glarus Süd",21,270,617,2415,5293,2358,32,32
"2025","Mai","Unterägeri",3,100,176,1109,1889,1428,46,35
"2025","Mai","Zug",10,458,820,4498,12988,9784,69,51
"2025","Mai","Haut-Intyamon",3,31,64,229,359,217,24,20
"2025","Mai","Bulle",5,245,468,4643,7108,4599,61,50
"2025","Mai","Gruyères",6,96,258,1953,2772,1494,57,42
"2025","Mai","Fribourg",7,246,495,4583,6995,5323,70,46
"2025","Mai","Murten",9,153,268,1801,3171,1562,35,40
"2025","Mai","Plaffeien",4,99,255,1283,2253,1256,41,29
"2025","Mai","Egerkingen",4,217,400,4699,8352,5340,79,67
"2025","Mai","Grenchen",6,114,224,972,2172,1407,40,31
"2025","Mai","Olten",8,295,523,5340,7671,6089,67,47
"2025","Mai","Solothurn",10,316,602,6302,9425,6549,67,51
"2025","Mai","Basel",57,4615,9203,70922,149545,102298,72,52
"2025","Mai","Liestal",5,162,297,1548,2743,2104,42,30
"2025","Mai","Pratteln",5,286,645,4447,7315,5137,58,37
"2025","Mai","Schaffhausen",11,353,685,7508,11851,7824,71,56
"2025","Mai","Hundwil",4,79,187,1410,2264,1553,65,40
"2025","Mai","Gais",5,184,273,495,1128,856,15,13
"2025","Mai","Teufen (AR)",4,45,81,524,906,680,49,36
"2025","Mai","Heiden",5,98,190,1303,3143,1951,65,54
"2025","Mai","Appenzell",11,226,479,3434,5231,3253,47,36
"2025","Mai","Gonten",5,84,198,628,1890,1272,51,32
"2025","Mai","St. Gallen",22,1102,2085,17140,34663,23432,69,54
"2025","Mai","Rorschacherberg",3,104,188,2038,3171,2056,65,55
"2025","Mai","Altstätten",5,99,182,720,1238,1022,33,22
"2025","Mai","Buchs (SG)",6,165,304,1801,3604,2644,52,38
"2025","Mai","Bad Ragaz",13,515,1072,5753,12175,7892,51,39
"2025","Mai","Flums",4,91,170,251,482,266,20,18
"2025","Mai","Quarten",9,201,526,2323,4099,2113,38,27
"2025","Mai","Walenstadt",4,71,145,442,684,452,31,25
"2025","Mai","Amden",8,105,230,1126,1686,1059,43,30
"2025","Mai","Rapperswil-Jona",6,195,364,2265,4073,3764,62,36
"2025","Mai","Eschenbach (SG)",3,17,32,141,206,134,28,23
"2025","Mai","Wildhaus-Alt St. Johann",20,472,1065,2486,4940,3065,28,21
"2025","Mai","Neckertal",8,125,231,945,1971,1189,33,30
"2025","Mai","Uzwil",7,153,253,1204,3894,2964,62,50
"2025","Mai","Wil (SG)",5,129,253,1603,2669,2023,51,34
"2025","Mai","Vaz/Obervaz",10,554,1103,2421,4973,2609,29,28
"2025","Mai","Surses",13,282,689,1200,1925,1057,20,16
"2025","Mai","Poschiavo",18,307,644,2849,6170,3818,40,31
"2025","Mai","Laax",7,631,2355,2638,11208,5082,43,23
"2025","Mai","Vals",9,220,436,1695,2946,1657,28,25
"2025","Mai","Lumnezia",4,25,50,89,177,129,30,20
"2025","Mai","Ilanz/Glion",5,101,178,1008,1709,1482,49,33
"2025","Mai","Rheinwald",5,65,142,440,719,460,25,18
"2025","Mai","Flims",16,588,1237,3523,9099,4662,53,46
"2025","Mai","Zernez",10,301,625,1742,2856,1868,25,18
"2025","Mai","Samnaun",16,393,804,434,1059,567,13,13
"2025","Mai","Scuol",29,845,1803,2706,6571,3742,22,18
"2025","Mai","Celerina/Schlarigna",7,400,788,2167,3969,2300,19,17
"2025","Mai","Pontresina",10,456,969,3066,5218,3038,36,27
"2025","Mai","Samedan",6,125,338,1190,2396,1551,40,23
"2025","Mai","St. Moritz",21,1394,2702,20190,29320,16179,38,35
"2025","Mai","Bregaglia",11,132,264,571,1203,853,25,17
"2025","Mai","Val Müstair",14,196,425,1004,2701,1733,39,28
"2025","Mai","Davos",30,2158,4237,8897,22266,14027,37,30
"2025","Mai","Klosters",14,403,882,1629,4448,2321,27,23
"2025","Mai","Chur",17,568,1090,14615,22407,13858,79,66
"2025","Mai","Arosa",12,299,753,852,1842,1014,13,9
"2025","Mai","Maienfeld",5,124,242,2267,3514,2289,60,47
"2025","Mai","Breil/Brigels",9,188,402,688,1679,1036,23,17
"2025","Mai","Tujetsch",9,159,470,567,959,557,19,14
"2025","Mai","Aarau",4,133,214,1697,3263,2596,63,49
"2025","Mai","Baden",9,467,814,5457,11726,9148,63,46
"2025","Mai","Lenzburg",3,113,189,1906,3272,2485,71,56
"2025","Mai","Rheinfelden",5,111,175,1268,3128,2189,64,58
"2025","Mai","Zofingen",3,97,160,1134,2244,1902,63,45
"2025","Mai","Arbon",7,169,337,1885,3098,2045,39,30
"2025","Mai","Frauenfeld",5,164,317,1173,2781,2328,46,28
"2025","Mai","Kreuzlingen",6,150,295,2498,4306,2863,62,47
"2025","Mai","Bellinzona",16,405,840,5754,8560,5840,47,33
"2025","Mai","Ascona",36,1351,2693,16892,46517,25969,62,56
"2025","Mai","Locarno",30,896,1821,13873,29035,16907,61,51
"2025","Mai","Muralto",18,438,849,6492,14792,8558,63,56
"2025","Mai","Lugano",41,1662,3126,33053,60670,34913,68,63
"2025","Mai","Paradiso",9,518,1123,12838,20839,12098,75,60
"2025","Mai","Collina d'Oro",4,83,170,640,1459,812,32,28
"2025","Mai","Monteceneri",4,38,71,90,222,134,11,10
"2025","Mai","Chiasso",4,126,269,2142,2971,2266,58,36
"2025","Mai","Mendrisio",10,207,432,4193,5477,3545,55,41
"2025","Mai","Leysin",3,264,1080,5088,10864,5035,64,33
"2025","Mai","Ollon",6,333,675,1907,3691,2307,28,22
"2025","Mai","Ormont-Dessus",5,230,461,1898,5972,4033,57,42
"2025","Mai","Bullet",5,95,211,957,1733,1100,38,28
"2025","Mai","Lausanne",34,3145,5770,51131,95247,63677,65,53
"2025","Mai","Bourg-en-Lavaux",4,88,161,1919,3322,2274,83,67
"2025","Mai","Morges",6,213,472,2798,6467,4165,63,44
"2025","Mai","Nyon",7,306,642,3542,7172,5676,60,36
"2025","Mai","Château-d'Oex",5,101,191,778,2003,1323,42,34
"2025","Mai","Le Chenit",6,137,294,1794,2575,1725,41,29
"2025","Mai","Montreux",19,1403,2583,29043,50539,29192,67,63
"2025","Mai","Vevey",11,398,653,5671,10444,7175,58,52
"2025","Mai","Blonay - Saint-Légier",3,150,304,2541,3436,2042,44,37
"2025","Mai","Yverdon-les-Bains",6,302,603,3872,6623,4734,51,35
"2025","Mai","Brig-Glis",14,528,1140,8434,17743,10982,69,51
"2025","Mai","Nendaz",5,122,245,522,824,438,14,13
"2025","Mai","Orsières",12,198,436,765,1080,617,13,11
"2025","Mai","Val de Bagnes",8,226,489,1210,2215,1299,19,15
"2025","Mai","Goms",10,174,352,777,1348,832,26,21
"2025","Mai","Evolène",11,161,348,487,750,404,14,12
"2025","Mai","Leukerbad",20,645,1274,4590,8109,4490,31,29
"2025","Mai","Martigny",8,395,723,4833,7612,5047,41,34
"2025","Mai","Champéry",10,247,552,1345,2276,1498,21,15
"2025","Mai","Saint-Maurice",3,90,156,1041,2036,1846,66,42
"2025","Mai","Sierre",4,126,248,965,1600,1167,30,21
"2025","Mai","Anniviers",14,219,562,544,1122,669,10,7
"2025","Mai","Crans-Montana",11,296,670,2058,3882,2389,28,20
"2025","Mai","Sion",5,342,657,5169,9377,6543,62,46
"2025","Mai","Saas-Fee",6,223,525,1467,2598,1383,31,28
"2025","Mai","Saas-Grund",3,68,134,279,571,366,17,14
"2025","Mai","Visp",4,132,259,2154,3721,2676,65,46
"2025","Mai","Zermatt",66,2415,5110,46599,77616,39706,67,61
"2025","Mai","La Grande Béroche",4,52,101,674,1232,827,51,39
"2025","Mai","La Chaux-de-Fonds",7,220,400,1857,3170,2328,34,26
"2025","Mai","Neuchâtel",16,583,1059,10950,18808,12531,69,57
"2025","Mai","Laténa",5,126,274,1807,3057,2050,52,36
"2025","Mai","Genève",89,6680,12115,93691,208442,147529,71,56
"2025","Mai","Lancy",3,334,699,5605,10706,7098,69,49
"2025","Mai","Meyrin",10,1939,3085,33920,56524,38693,64,59
"2025","Mai","Vernier",6,998,1670,17234,31169,22523,73,60
"2025","Mai","Delémont",9,222,439,2297,3971,2981,43,29
"2025","Mai","Saignelégier",7,98,212,1251,2205,1446,49,34
"2025","Mai","Porrentruy",10,87,168,984,1667,1056,39,32
"2025","Mai","Clos du Doubs",6,59,133,1010,1537,824,47,39
"2025","Mai","Moutier (JU)",...,...,...,...,...,...,...,...
"2025","Juni","Kloten",8,1477,2779,33479,46302,33654,76,56
"2025","Juni","Opfikon",11,2279,4775,59939,87884,54029,79,61
"2025","Juni","Dübendorf",5,172,273,2651,5009,3789,73,61
"2025","Juni","Uster",5,170,310,1570,4198,3116,61,45
"2025","Juni","Winterthur",18,750,1478,12161,22044,15058,68,50
"2025","Juni","Zürich",126,9363,18406,211413,390060,243372,87,71
"2025","Juni","Wädenswil",3,38,71,683,896,560,52,44
"2025","Juni","Horgen",5,169,295,2574,4394,3156,67,52
"2025","Juni","Langenthal",4,147,286,2209,3627,2792,63,42
"2025","Juni","Bern",42,2892,5580,63597,109552,67975,78,65
"2025","Juni","Köniz",5,65,149,907,1907,1418,73,43
"2025","Juni","Biel/Bienne",8,422,719,8313,12883,9338,74,60
"2025","Juni","Burgdorf",4,100,242,2667,3814,2117,71,53
"2025","Juni","Adelboden",19,722,1477,9228,19475,11182,53,45
"2025","Juni","Aeschi bei Spiez",6,98,192,2452,4165,2219,80,76
"2025","Juni","Kandersteg",17,357,714,7158,13593,8004,75,63
"2025","Juni","Reichenbach im Kandertal",9,168,435,2036,3666,2178,43,28
"2025","Juni","Beatenberg",12,334,782,6655,15377,7631,77,66
"2025","Juni","Brienz (BE)",13,317,702,8248,15496,8267,88,75
"2025","Juni","Grindelwald",47,1571,3448,37968,82255,39643,87,83
"2025","Juni","Interlaken",31,1778,3878,45686,96830,48046,90,83
"2025","Juni","Lauterbrunnen",46,1455,3213,28915,68378,34999,82,73
"2025","Juni","Matten bei Interlaken",6,203,405,3793,7662,4310,71,63
"2025","Juni","Unterseen",12,357,823,8999,20975,9823,92,85
"2025","Juni","Wilderswil",10,330,687,5874,13750,7354,76,69
"2025","Juni","Moutier (BE)",3,34,66,177,267,208,20,13
"2025","Juni","Diemtigen",6,85,214,512,974,587,24,15
"2025","Juni","Spiez",12,406,741,9421,17330,10014,82,78
"2025","Juni","Hasliberg",12,318,718,4203,8500,4798,54,42
"2025","Juni","Innertkirchen",9,166,355,3040,4727,2787,58,46
"2025","Juni","Meiringen",11,314,699,6345,9321,5683,60,44
"2025","Juni","Lenk",16,445,853,5427,10535,6348,50,43
"2025","Juni","Saanen",30,1096,2218,12983,27779,16082,55,47
"2025","Juni","Langnau im Emmental",4,47,92,944,1159,801,57,42
"2025","Juni","Schangnau",4,58,116,1331,1737,1019,59,50
"2025","Juni","Sigriswil",8,268,506,4295,10235,5776,73,69
"2025","Juni","Thun",16,477,808,10784,18784,12013,84,77
"2025","Juni","Herzogenbuchsee",3,41,75,391,705,463,38,31
"2025","Juni","Emmen",3,250,342,2300,4588,3553,47,45
"2025","Juni","Kriens",5,286,610,8465,14866,7455,87,81
"2025","Juni","Luzern",58,3364,6692,88422,160015,86516,86,80
